stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1MOI,1662,Moirey,,47.33366,5.08364,,,0,CTP1MOI
CTP1MOI,1662,Moirey,,47.33366,5.08364,,,1,
1MON,989,Loti,,47.33407,5.01720,,,0,CTP1MON
CTP1MON,989,Loti,,47.33407,5.01720,,,1,
1MSD,265,Morey St-Denis,,47.30428,5.02081,,,0,CTP1MSD
CTP1MSD,265,Morey St-Denis,,47.30428,5.02081,,,1,
1OUGES,1051,Pautet,,47.25341,5.08568,,,0,CTP1OUGES
CTP1OUGES,1051,Pautet,,47.25341,5.08568,,,1,
1PAM,845,Pre aux Moines,,47.29024,5.09998,,,0,CTP1PAM
CTP1PAM,845,Pre aux Moines,,47.29024,5.09998,,,1,
1PARC,187,Parc,,47.30227,5.04878,,,0,CTP1PARC
CTP1PARC,187,Parc,,47.30227,5.04878,,,1,
1PCH,717,Charet,,47.30856,5.01199,,,0,CTP1PCH
CTP1PCH,717,Charet,,47.30856,5.01199,,,1,
1POI,530,Gresilles,,47.32928,5.06509,,,0,CTP1POI
CTP1POI,530,Gresilles,,47.32928,5.06509,,,1,
1POU,282,Pouilly,,47.34624,5.04535,,,0,CTP1POU
CTP1POU,282,Pouilly,,47.34624,5.04535,,,1,
1RETZ,450,Morel Retz,,47.30519,5.03999,,,0,CTP1RETZ
CTP1RETZ,450,Morel Retz,,47.30519,5.03999,,,1,
1ROO,698,Roosevelt,,47.34796,5.05867,,,0,CTP1ROO
CTP1ROO,698,Roosevelt,,47.34796,5.05867,,,1,
1ROS,628,Rossignol Eiffel,,47.31275,5.01037,,,0,CTP0331
1SAL,326,Salengro,,47.30763,5.05615,,,0,CTP1SAL
CTP1SAL,326,Salengro,,47.30763,5.05615,,,1,
1SMO,851,Sennecey Mairie,,47.29156,5.10216,,,0,CTP1SMO
CTP1SMO,851,Sennecey Mairie,,47.29156,5.10216,,,1,
1SOL,696,Cite du Soleil,,47.34289,5.05835,,,0,CTP1SOL
CTP1SOL,696,Cite du Soleil,,47.34289,5.05835,,,1,
1STC,632,Sainte-Chantal,,47.31555,5.02409,,,0,CTP1STC
CTP1STC,632,Sainte-Chantal,,47.31555,5.02409,,,1,
1STF,175,St-Francois,,47.32521,5.01485,,,0,CTP1STF
CTP1STF,175,St-Francois,,47.32521,5.01485,,,1,
1STL,314,St-Luc,,47.3409,5.01761,,,0,CTP1STL
CTP1STL,314,St-Luc,,47.3409,5.01761,,,1,
1TCC,66,Jouvet,,47.33899,4.99707,,,0,CTP1TCC
CTP1TCC,66,Jouvet,,47.33899,4.99707,,,1,
1TER,713,CHENOVE Centre Commercial,,47.28325,5.02035,,,0,CTP1TER
CTP1TER,713,CHENOVE Centre Commercial,,47.28325,5.02035,,,1,
1THP,180,Theatre,,47.32079,5.04307,,,0,CTP0123
1TOI,1078,"Toison d'Or",,47.3546,5.05171,,,0,CTP1TOI
CTP1TOI,1078,"Toison d'Or",,47.3546,5.05171,,,1,
1VAI,276,Vaillant,,47.32968,5.04324,,,0,CTP0585
1VIG,472,Vignes aux Chiens,,47.3333,5.07560,,,0,CTP1VIG
CTP1VIG,472,Vignes aux Chiens,,47.3333,5.07560,,,1,
1VXB,1000,Vaux Bruns,,47.33617,4.98255,,,0,CTP1VXB
CTP1VXB,1000,Vaux Bruns,,47.33617,4.98255,,,1,
1WILF,747,Wilson Sisley,,47.31667,5.04273,,,0,CTP1WILF
CTP1WILF,747,Wilson Sisley,,47.31667,5.04273,,,1,
1ZSA,587,Yser,,47.34726,5.07834,,,0,CTP1ZSA
CTP1ZSA,587,Yser,,47.34726,5.07834,,,1,
2007,1413,Alsace,,47.33516,5.05460,,,0,CTP0007
2037,1241,Bourroches Eiffel,,47.3143,5.01410,,,0,CTP0037
2039,1238,Bel Air,,47.31327,5.00320,,,0,CTP2039
CTP2039,1238,Bel Air,,47.31327,5.00320,,,1,
203F,268,3 Forgerons,,47.31026,5.02565,,,0,CTP203F
CTP203F,268,3 Forgerons,,47.31026,5.02565,,,1,
2041,606,"Patte d'Oie",,47.3112,5.00429,,,0,CTP0041
2062,1239,Saulx Tavannes,,47.31698,4.98912,,,0,CTP0062
2066,1296,Duhamel,,47.28398,5.05661,,,0,CTP1066
2070,1043,Prevots,,47.287,5.06401,,,0,CTP1070
2094,1097,Prison,,47.31309,5.05144,,,0,CTP0094
2096,1197,Palais des Ducs,,47.32123,5.04188,,,0,CTP2096
CTP2096,1197,Palais des Ducs,,47.32123,5.04188,,,1,
2110,1210,Chevre Morte,,47.33212,5.01472,,,0,CTP2110
CTP2110,1210,Chevre Morte,,47.33212,5.01472,,,1,
2120,1613,Lycee Carnot,,47.32366,5.04952,,,0,CTP2120
CTP2120,1613,Lycee Carnot,,47.32366,5.04952,,,1,
2137,213,Poincare,,47.32882,5.05849,,,0,CTP1137
2150,1624,Thibaut,,47.29369,5.00877,,,0,CTP1150
2155,953,Langevin,,47.28475,5.01072,,,0,CTP0155
2164,807,Fyot,,47.3101,5.01604,,,0,CTP0164
2179,367,Longenes,,47.33023,5.07756,,,0,CTP0179
2188,1243,Leclerc,,47.33162,5.01228,,,0,CTP2188
CTP2188,1243,Leclerc,,47.33162,5.01228,,,1,
2194,1226,Champeaux,,47.3014,5.06360,,,0,CTP2194
CTP2194,1226,Champeaux,,47.3014,5.06360,,,1,
2207,1064,Chateau,,47.31434,5.10581,,,0,CTP2207
CTP2207,1064,Chateau,,47.31434,5.10581,,,1,
2218,93,Lycee H.Fontaine,,47.31891,5.05142,,,0,CTP0218
2230,10001,La Gentiane,,47.27864,5.11543,,,0,CTP0230
2234,1661,La Planchotte,,47.33654,5.08376,,,0,CTP0234
2241,1237,Gorgets,,47.32018,5.00954,,,0,CTP0241
2265,1346,Glycines,,47.33955,5.02166,,,0,CTP2265
CTP2265,1346,Glycines,,47.33955,5.02166,,,1,
2269,401,Bizet,,47.33191,5.02705,,,0,CTP0269
3269,410,Bizet,,47.33201,5.02701,,,0,CTP0269
2270,808,Rouen,,47.33074,5.03183,,,0,CTP0270
2271,785,Dubois,,47.32517,5.03251,,,0,CTP0271
2275,1170,Canzio,,47.34289,5.00055,,,0,CTP1603
2294,215,Carraz,,47.30031,5.02102,,,0,CTP0294
2325,1285,Portefeuilles,,47.34442,5.03648,,,0,CTP2325
CTP2325,1285,Portefeuilles,,47.34442,5.03648,,,1,
2351,1326,Menuisiers,,47.29095,5.14938,,,0,CTP2351
CTP2351,1326,Menuisiers,,47.29095,5.14938,,,1,
2371,1368,AgroSup,,47.31112,5.06605,,,0,CTP2371
CTP2371,1368,AgroSup,,47.31112,5.06605,,,1,
2374,1435,Gare SNCF,,47.32256,5.03174,,,0,CTP2374
CTP2374,1435,Gare SNCF,,47.32256,5.03174,,,1,
2377,1347,Terrillon,,47.33558,5.03155,,,0,CTP0377
2382,105,College Rostand,,47.31684,5.10709,,,0,CTP0382
2391,1404,Le Suzon,,47.34723,5.03415,,,0,CTP0391
2413,80,Lycee de Serres,,47.30911,5.11572,,,0,CTP0413
2429,1324,Kennedy,,47.29296,5.13024,,,0,CTP2429
CTP2429,1324,Kennedy,,47.29296,5.13024,,,1,
2430,1325,J.Moulin,,47.29252,5.13365,,,0,CTP2430
CTP2430,1325,J.Moulin,,47.29252,5.13365,,,1,
2449,1395,Hauteville Mairie,,47.36435,4.99336,,,0,CTP0449
2477,1393,Pl. du Puits,,47.3659,4.99507,,,0,CTP1477
2481,1101,Ardennes,,47.35242,5.06731,,,0,CTP0481
2482,837,Complexe Funeraire,,47.30439,5.09221,,,0,CTP0482
2486,1100,W.Churchill,,47.35339,5.05348,,,0,CTP2486
CTP2486,1100,W.Churchill,,47.35339,5.05348,,,1,
2530,1257,Acti-sud,,47.27911,5.01679,,,0,CTP1530
2591,114,Seurre,,47.29205,5.13967,,,0,CTP0591
2622,395,Saint Laurent,,47.35728,4.99060,,,0,CTP1622
2ABB,1350,Abbe Chanlon,,47.30492,5.01261,,,0,CTP2ABB
CTP2ABB,1350,Abbe Chanlon,,47.30492,5.01261,,,1,
2ARA,1244,Arandes,,47.335,5.01531,,,0,CTP1ARA
2BIL,365,Billardon,,47.32881,5.06894,,,0,CTP1BIL
2CHH,955,MARSANNAY,,47.28031,5.00663,,,0,CTP1CHH
2CHM,1384,Chevigny Mairie,,47.30139,5.13520,,,0,CTP1CHM
2COR,167,FONTAINE Centre Commercial,,47.35569,5.03039,,,0,CTP1COR
2FO,95,College Rameau,,47.32193,4.99583,,,0,CTP2FO
CTP2FO,95,College Rameau,,47.32193,4.99583,,,1,
2FTN,173,FONTAINE Village,,47.34814,5.01091,,,0,CTP2FTN
CTP2FTN,173,FONTAINE Village,,47.34814,5.01091,,,1,
2GAL,978,Allobroges,,47.3394,5.03923,,,0,CTP2GAL
CTP2GAL,978,Allobroges,,47.3394,5.03923,,,1,
2HOP,270,Monge,,47.31747,5.03164,,,0,CTP0584
2JMB,1172,Lycee Boivin,,47.30213,5.12784,,,0,CTP2JMB
CTP2JMB,1172,Lycee Boivin,,47.30213,5.12784,,,1,
2LDV,1351,Leonard De Vinci,,47.30273,5.01036,,,0,CTP2LDV
CTP2LDV,1351,Leonard De Vinci,,47.30273,5.01036,,,1,
2MOI,1659,Moirey,,47.3344,5.08324,,,0,CTP1MOI
2MON,1235,Loti,,47.33449,5.01649,,,0,CTP1MON
2OCT,1219,30-oct,,47.32103,5.05211,,,0,CTP2OCT
CTP2OCT,1219,30-oct,,47.32103,5.05211,,,1,
2POI,210,Gresilles,,47.32881,5.06459,,,0,CTP1POI
2PTH,723,Theuriet,,47.33813,5.05054,,,0,CTP2PTH
CTP2PTH,723,Theuriet,,47.33813,5.05054,,,1,
2RETZ,855,Morel Retz,,47.30561,5.03942,,,0,CTP1RETZ
2SAL,769,Salengro,,47.30858,5.05590,,,0,CTP1SAL
3039,1240,Bel Air,,47.31267,5.00407,,,0,CTP2039
3041,627,"Patte d'Oie",,47.3114,5.00447,,,0,CTP0041
3066,1291,Duhamel,,47.28414,5.05689,,,0,CTP1066
3070,1042,Prevots,,47.28707,5.06384,,,0,CTP1070
3094,1099,Prison,,47.31302,5.05168,,,0,CTP0094
3110,1207,Chevre Morte,,47.33183,5.01445,,,0,CTP2110
3120,1616,Lycee Carnot,,47.32353,5.04962,,,0,CTP2120
3150,1627,Thibaut,,47.29369,5.00900,,,0,CTP1150
3164,806,Fyot,,47.30974,5.01623,,,0,CTP0164
3188,1236,Leclerc,,47.33033,5.01139,,,0,CTP2188
3194,1225,Champeaux,,47.30155,5.06376,,,0,CTP2194
3207,1066,Chateau,,47.31467,5.10593,,,0,CTP2207
3211,26,Piscine Olympique,,47.31437,5.08154,,,0,CTP1211
3230,10000,La Gentiane,,47.27893,5.11502,,,0,CTP0230
3241,1242,Gorgets,,47.3202,5.00974,,,0,CTP0241
3265,1360,Glycines,,47.33962,5.02171,,,0,CTP2265
3270,1406,Rouen,,47.33,5.03161,,,0,CTP0270
3271,1222,Dubois,,47.32489,5.03208,,,0,CTP0271
3294,238,Carraz,,47.30022,5.02179,,,0,CTP0294
3325,1300,Portefeuilles,,47.34436,5.03643,,,0,CTP2325
3351,1327,Menuisiers,,47.29082,5.14899,,,0,CTP2351
3371,1367,AgroSup,,47.31216,5.06407,,,0,CTP2371
3374,1442,Gare SNCF,,47.32248,5.03032,,,0,CTP2374
3429,1329,Kennedy,,47.29308,5.12985,,,0,CTP2429
3430,1328,J.Moulin,,47.29254,5.13397,,,0,CTP2430
3461,1631,Coteaux du Suzon,,47.35058,5.03952,,,0,CTP0461
3463,1411,Saint Exupery,,47.33712,5.05649,,,0,CTP0348
3486,1102,W.Churchill,,47.35349,5.05344,,,0,CTP2486
3ABB,1356,Abbe Chanlon,,47.30497,5.01280,,,0,CTP2ABB
3BIL,356,Billardon,,47.32964,5.06976,,,0,CTP1BIL
3CDG,1375,Lycee De Gaulle,,47.34711,5.04152,,,0,CTP1CDG
3CHM,1385,Chevigny Mairie,,47.30135,5.13480,,,0,CTP1CHM
3DAL,1342,Dallas CRI,,47.33663,5.06072,,,0,CTP0412
3EDG,1586,Marne,,47.33042,5.04835,,,0,CTP1EDG
3F,239,3 Forgerons,,47.31034,5.02570,,,0,CTP203F
3GAL,986,Allobroges,,47.3393,5.03834,,,0,CTP2GAL
3KIR,1339,Chanoine Kir,,47.31769,5.00367,,,0,CTP1KIR
3LDV,1355,Leonard De Vinci,,47.30254,5.01006,,,0,CTP2LDV
3M,131,Valentin,,47.28843,5.06050,,,0,CTP103M
3MAR,1646,Marronniers,,47.28261,5.10619,,,0,CTP1MAR
3MAT,1440,Urgences C.H.U.,,47.32264,5.06960,,,0,CTP1MAT
3OCT,1216,30-oct,,47.32083,5.05182,,,0,CTP2OCT
3POI,211,Gresilles,,47.32882,5.06404,,,0,CTP1POI
3PTH,984,Theuriet,,47.33849,5.05024,,,0,CTP2PTH
3ROO,1415,Roosevelt,,47.34773,5.05984,,,0,CTP1ROO
3SAL,770,Salengro,,47.30829,5.05645,,,0,CTP1SAL
3TOI,1317,"Toison d'Or",,47.35461,5.05181,,,0,CTP1TOI
4104,1218,Blanchisseries,,47.30711,5.03730,,,0,CTP0104
4113,1611,Parc des Sports,,47.32186,5.06519,,,0,CTP4113
CTP4113,1611,Parc des Sports,,47.32186,5.06519,,,1,
4114,1215,Doumer,,47.32276,5.06115,,,0,CTP0114
4137,1398,Poincare,,47.32948,5.05934,,,0,CTP1137
4184,1231,Perrieres,,47.32297,5.01913,,,0,CTP1184
4374,1443,SNCF Sevigne,,47.32256,5.03076,,,0,CTP4374
CTP4374,1443,SNCF Sevigne,,47.32256,5.03076,,,1,
4461,27,Coteaux du Suzon,,47.35058,5.03952,,,0,CTP0461
4463,1414,Saint Exupery,,47.33716,5.05657,,,0,CTP0348
4CHM,1333,Chevigny Mairie,,47.30217,5.13706,,,0,CTP1CHM
4CHP,1354,Druet,,47.2953,5.00460,,,0,CTP1CHP
4ECC,1400,Boutaric,,47.33518,5.06043,,,0,CTP1ECC
4FEL,1387,Felizots,,47.34257,5.02270,,,0,CTP1FEL
4GAL,1287,Fauconnet,,47.33875,5.03943,,,0,CTP0604
4KIR,1214,Chanoine Kir,,47.31718,5.00380,,,0,CTP1KIR
4POI,343,Gresilles,,47.32868,5.06555,,,0,CTP1POI
4PTH,1372,Theuriet,,47.33798,5.05095,,,0,CTP2PTH
4VAI,1445,Vaillant,,47.32999,5.04421,,,0,CTP0585
5070,1292,Prevots,,47.28721,5.06288,,,0,CTP1070
5111,1610,Montmuzard,,47.32473,5.06502,,,0,CTP0111
5113,1617,Parc des Sports,,47.32271,5.06531,,,0,CTP4113
5114,1220,Doumer,,47.32267,5.06127,,,0,CTP0114
5137,1403,Poincare,,47.32931,5.05927,,,0,CTP1137
5139,25,Auditorium,,47.32865,5.05226,,,0,CTP1604
5271,1596,Dubois,,47.32501,5.03132,,,0,CTP0271
5391,1363,Le Suzon,,47.34709,5.03468,,,0,CTP0391
5ECC,1401,Boutaric,,47.33519,5.06038,,,0,CTP1ECC
5TOI,1371,"Toison d'Or",,47.35428,5.05248,,,0,CTP1TOI
6111,1618,Montmuzard,,47.3254,5.06512,,,0,CTP0111
6139,24,Auditorium,,47.32863,5.05248,,,0,CTP1604
6AVB,1651,Grand Marche,,47.31221,5.10361,,,0,CTP6AVB
CTP6AVB,1651,Grand Marche,,47.31221,5.10361,,,1,
6BIL,10002,Billardon,,47.32895,5.07000,,,0,CTP1BIL
7AVB,1637,Grand Marche,,47.31245,5.10296,,,0,CTP6AVB
AER,1041,LONGVIC BA 102,,47.27641,5.07205,,,0,CTPAER
CTPAER,1041,LONGVIC BA 102,,47.27641,5.07205,,,1,
AGRO,371,BRETENIERE,,47.23495,5.11336,,,0,CTPAGRO
CTPAGRO,371,BRETENIERE,,47.23495,5.11336,,,1,
AHD,766,Ahuy (Arret de descente),,47.36756,5.02366,,,0,CTPAHD
CTPAHD,766,Ahuy (Arret de descente),,47.36756,5.02366,,,1,
AHU,728,AHUY,,47.36734,5.02472,,,0,CTPAHU
CTPAHU,728,AHUY,,47.36734,5.02472,,,1,
APO,477,Abbe Pierre,,47.33031,5.08892,,,0,CTP1APO
ARA,33,Arandes,,47.33506,5.01465,,,0,CTP1ARA
AUD01,1542,Auditorium,,47.32858,5.05206,,,0,CTP1604
AUD02,1562,Auditorium,,47.32863,5.05248,,,0,CTP1604
BAR,742,Barbe,,47.32896,5.03969,,,0,CTP1BAR
BEL,405,Belin,,47.32111,4.99941,,,0,CTP1247
BERT,288,Berthier,,47.35794,5.06496,,,0,CTPBERT
CTPBERT,288,Berthier,,47.35794,5.06496,,,1,
BIE,125,LONGVIC,,47.28232,5.05890,,,0,CTPBIE
CTPBIE,125,LONGVIC,,47.28232,5.05890,,,1,
BIL,539,Billardon,,47.3292,5.07011,,,0,CTP1BIL
BILL,1110,Billardon,,47.32883,5.06984,,,0,CTP1BIL
BOU01,1457,Bourroches,,47.30538,5.02351,,,0,CTP0293
BOU02,1490,Bourroches,,47.30546,5.02345,,,0,CTP0293
BOURF,1348,Bourroches Eiffel,,47.31357,5.01498,,,0,CTP0037
BOURM,1263,Bourroches,,47.30537,5.02272,,,0,CTP0293
BRE,1136,BRESSEY,,47.30914,5.18295,,,0,CTPBRE
CTPBRE,1136,BRESSEY,,47.30914,5.18295,,,1,
BRET,1046,Plaisanciers,,47.23852,5.11506,,,0,CTP1BRET
BRG01,1543,Grand Marche,,47.31238,5.10348,,,0,CTP6AVB
BRG02,1563,Grand Marche,,47.31243,5.10400,,,0,CTP6AVB
CAL,607,Calmette,,47.30963,5.00185,,,0,CTP1CAL
CAM01,1544,Universite,,47.31158,5.07310,,,0,CTPCAM01
CTPCAM01,1544,Universite,,47.31158,5.07310,,,1,
CAM02,1564,Universite,,47.3116,5.07331,,,0,CTPCAM01
CAMP,1364,Universite,,47.31132,5.07356,,,0,CTPCAM01
CANC,335,Canal,,47.31379,5.02830,,,0,CTPCANC
CTPCANC,335,Canal,,47.31379,5.02830,,,1,
CANF,333,Canal,,47.31439,5.02843,,,0,CTPCANC
CARC,55,Carraz,,47.30034,5.02104,,,0,CTP0294
CARD,54,Carraz,,47.30032,5.02167,,,0,CTP0294
CARM,1038,Longvic Carmelites,,47.2858,5.07342,,,0,CTPCARM
CTPCARM,1038,Longvic Carmelites,,47.2858,5.07342,,,1,
CAST,680,Lycee le Castel,,47.31325,5.03585,,,0,CTP1CAST
CBA,1035,Depot CBA,,47.35023,5.07995,,,0,CTPCBA
CTPCBA,1035,Depot CBA,,47.35023,5.07995,,,1,
CDG,733,Lycee De Gaulle,,47.34706,5.04178,,,0,CTP1CDG
CDP,902,College Le Parc,,47.31018,5.03307,,,0,CTP1CDP
CEL,297,Cellerier,,47.3278,5.03347,,,0,CTP1CEL
CEM,53,Les Ateliers,,47.29577,5.02492,,,0,CTPCEM
CTPCEM,53,Les Ateliers,,47.29577,5.02492,,,1,
CFA,431,CFA La Noue,,47.29175,5.03606,,,0,CTP1CFA
CFLY,1248,Cours Fleury,,47.32804,5.04181,,,0,CTP1CFLY
CGC,252,Grands Crus,,47.28455,5.00851,,,0,CTP1CGC
CHA,234,Grangier,,47.32255,5.03682,,,0,CTPCHA
CTPCHA,234,Grangier,,47.32255,5.03682,,,1,
CHA01,1545,Cap Vert,,47.31357,5.09430,,,0,CTP1LAB
CHA02,1565,Cap Vert,,47.31354,5.09541,,,0,CTP1LAB
CHD,163,College H. Dunant,,47.30299,5.01437,,,0,CTPCHD
CTPCHD,163,College H. Dunant,,47.30299,5.01437,,,1,
CHE01,1459,Chenove Centre,,47.29458,5.00650,,,0,CTP0356
CHE02,1534,Chenove Centre,,47.29459,5.00651,,,0,CTP0356
CHEV,1141,Chevigny Pont Neuf,,47.24341,5.05680,,,0,CTP1CHEV
CHF,927,Champforey,,47.2779,4.99817,,,0,CTP1CHF
CHH,254,MARSANNAY,,47.27992,5.00638,,,0,CTP1CHH
CHK,977,Chanoine Kir,,47.31748,5.00284,,,0,CTP1KIR
CHT,20,Champmaillot,,47.31868,5.05522,,,0,CTP1CHT
CHU01,1546,CHU - Hopitaux,,47.32035,5.06743,,,0,CTP0343
CHU02,1566,CHU - Hopitaux,,47.31989,5.06776,,,0,CTP0343
CIM,290,Cimetiere,,47.30349,5.06441,,,0,CTP1CIM
CLO,73,Clomiers,,47.3332,5.01688,,,0,CTP1CLO
CPL,487,Lycee Eiffel,,47.33419,5.06660,,,0,CTP1CPL
CRI,1129,CRIMOLOIS,,47.27397,5.11968,,,0,CTPCRI
CTPCRI,1129,CRIMOLOIS,,47.27397,5.11968,,,1,
DAR01,1462,Darcy,,47.32379,5.03426,,,0,CTP0539
DAR02,1494,Darcy,,47.32386,5.03441,,,0,CTP0539
DARS,1609,Darcy Sevigne,,47.32322,5.03284,,,0,CTPDARS
CTPDARS,1609,Darcy Sevigne,,47.32322,5.03284,,,1,
DEP,122,DEPOT,,47.28865,5.01007,,,0,CTPDEP
CTPDEP,122,DEPOT,,47.28865,5.01007,,,1,
DEPNAV,1193,Depot Navette Personnel,,47.29903,5.02580,,,0,CTPDEPNAV
CTPDEPNAV,1193,Depot Navette Personnel,,47.29903,5.02580,,,1,
DEPNAV#D,11193,Depot Navette Personnel,,47.31649,5.03068,,,0,CTPDEPNAV#D
CTPDEPNAV#D,11193,Depot Navette Personnel,,47.31649,5.03068,,,1,
DEPNAV#F,12193,Depot Navette Personnel,,47.31649,5.03068,,,0,CTPDEPNAV#D
DEV,1230,Darcy Devosge,,47.3241,5.03433,,,0,CTPDEV
CTPDEV,1230,Darcy Devosge,,47.3241,5.03433,,,1,
DGA01,1464,Le Mail,,47.29978,5.01049,,,0,CTPDGA01
CTPDGA01,1464,Le Mail,,47.29978,5.01049,,,1,
DGA02,1496,Le Mail,,47.29978,5.01049,,,0,CTPDGA01
DOM,1143,Domois,,47.25922,5.04823,,,0,CTP1DOM
DORG,1144,Dorgeles,,47.28799,5.06377,,,0,CTPDORG
CTPDORG,1144,Dorgeles,,47.28799,5.06377,,,1,
DPE,776,Square Darcy,,47.32371,5.03274,,,0,CTP0125
DR,81,College Dorgeles,,47.29473,5.05972,,,0,CTPDR
CTPDR,81,College Dorgeles,,47.29473,5.05972,,,1,
DRA01,1465,Drapeau,,47.3329,5.04396,,,0,CTP0159
DRA02,1497,Drapeau,,47.33301,5.04394,,,0,CTP0159
DYP,3,Darcy,,47.32316,5.03295,,,0,CTP0539
ECC,861,Boutaric,,47.33494,5.06117,,,0,CTP1ECC
ECN,484,Epirey Cap Nord,,47.33981,5.06835,,,0,CTPECN
CTPECN,484,Epirey Cap Nord,,47.33981,5.06835,,,1,
EDG,678,Marne,,47.32972,5.04875,,,0,CTP1EDG
EP017,107,CRAM,,47.34289,5.07772,,,0,CTPEP017
CTPEP017,107,CRAM,,47.34289,5.07772,,,1,
EP019,110,Cracovie,,47.34289,5.07772,,,0,CTPEP019
CTPEP019,110,Cracovie,,47.34289,5.07772,,,1,
EP117,108,CRAM,,47.34289,5.07772,,,0,CTPEP017
EP119,109,Cracovie,,47.34298,5.07788,,,0,CTPEP019
EPI,486,Dallas CRI,,47.33581,5.06258,,,0,CTP0412
EPO,79,"Domaine d'Epoisses",,47.23657,5.09813,,,0,CTPEPO
CTPEPO,79,"Domaine d'Epoisses",,47.23657,5.09813,,,1,
ERA01,1550,Erasme,,47.31532,5.06707,,,0,CTPERA01
CTPERA01,1550,Erasme,,47.31532,5.06707,,,1,
ERA02,1569,Erasme,,47.31499,5.06750,,,0,CTPERA01
EUR01,1466,Europe,,47.35309,5.04620,,,0,CTP0455
EUR02,1498,Europe,,47.35316,5.04559,,,0,CTP0455
EXC,1055,CHEVIGNY ZI,,47.28334,5.12764,,,0,CTPEXC
CTPEXC,1055,CHEVIGNY ZI,,47.28334,5.12764,,,1,
FDM,919,Marguerites,,47.33636,5.04123,,,0,CTP1FDM
FDS,880,Fac. des Sciences,,47.31579,5.06472,,,0,CTPFDS
CTPFDS,880,Fac. des Sciences,,47.31579,5.06472,,,1,
FEL,423,Felizots,,47.34332,5.02318,,,0,CTP1FEL
FEN,1139,FENAY,,47.23274,5.06378,,,0,CTPFEN
CTPFEN,1139,FENAY,,47.23274,5.06378,,,1,
FLA,128,FLAVIGNEROT,,47.2784,4.91628,,,0,CTPFLA
CTPFLA,128,FLAVIGNEROT,,47.2784,4.91628,,,1,
FLE,383,SAINT-APOLLINAIRE La Fleurie,,47.3344,5.07952,,,0,CTPFLE
CTPFLE,383,SAINT-APOLLINAIRE La Fleurie,,47.3344,5.07952,,,1,
FMG,1232,Motte Giron,,47.31561,4.98718,,,0,CTPFMG
CTPFMG,1232,Motte Giron,,47.31561,4.98718,,,1,
FO,344,"Fontaine d'Ouche",,47.32184,4.99734,,,0,CTP1FO
FOB,369,"Fontaine d'Ouche",,47.32186,4.99735,,,0,CTP1FO
FOC01,1467,Foch Gare,,47.32349,5.03029,,,0,CTPFOC01
CTPFOC01,1467,Foch Gare,,47.32349,5.03029,,,1,
FOC02,1499,Foch Gare,,47.32355,5.03046,,,0,CTPFOC01
FTN,308,FONTAINE Village,,47.34814,5.01091,,,0,CTP2FTN
GAP,229,Junot,,47.33912,5.04445,,,0,CTP0349
GAR01,1585,DIJON Gare,,47.32331,5.02827,,,0,CTPGAR01
CTPGAR01,1585,DIJON Gare,,47.32331,5.02827,,,1,
GAR02,1551,DIJON Gare,,47.32335,5.02827,,,0,CTPGAR01
GLA,418,Glaieuls,,47.33994,5.03566,,,0,CTP1GLA
GOD,273,Grangier,,47.32277,5.03822,,,0,CTPCHA
GOD01,1528,Godrans,,47.32526,5.03881,,,0,CTPGOD01
CTPGOD01,1528,Godrans,,47.32526,5.03881,,,1,
GOD02,1536,Godrans,,47.32544,5.03936,,,0,CTPGOD01
GRE,406,Parc de la Colombiere,,47.29921,5.04026,,,0,CTPGRE
CTPGRE,406,Parc de la Colombiere,,47.29921,5.04026,,,1,
GRE01,1555,Gresilles,,47.32888,5.06442,,,0,CTP1POI
GRE02,1571,Gresilles,,47.32892,5.06460,,,0,CTP1POI
GRP,16,Poste,,47.32355,5.03678,,,0,CTPGRP
CTPGRP,16,Poste,,47.32355,5.03678,,,1,
GUI,425,Monnet,,47.34692,5.02657,,,0,CTP1GUI
GUT,1640,Gutenberg,,47.30776,5.10172,,,0,CTP1GUT
HCA01,1469,Carraz,,47.30093,5.02101,,,0,CTP0294
HCA02,1502,Carraz,,47.30102,5.02095,,,0,CTP0294
HDM,823,De Coubertin,,47.30915,5.08360,,,0,CTP1HDM
HFR,599,Hopital,,47.31856,5.02954,,,0,CTP1HFR
HOP,237,Monge,,47.31668,5.03057,,,0,CTP0584
HOR,618,Hortensias,,47.30323,4.99607,,,0,CTPHOR
CTPHOR,618,Hortensias,,47.30323,4.99607,,,1,
HOU,301,Houdart,,47.3362,5.02504,,,0,CTP1HOU
Htv,1592,HAUTEVILLE,,47.36702,5.00280,,,0,CTPHtv
CTPHtv,1592,HAUTEVILLE,,47.36702,5.00280,,,1,
JAU01,1672,Jaures,,47.31047,5.02640,,,0,CTP0292
JAU02,1683,Jaures,,47.31081,5.02646,,,0,CTP0292
JMB,56,Lycee Boivin,,47.30245,5.12684,,,0,CTP2JMB
JOFF,1652,College Clos de Pouilly,,47.34113,5.05173,,,0,CTPJOFF
CTPJOFF,1652,College Clos de Pouilly,,47.34113,5.05173,,,1,
JRO,1188,Ronde,,47.31674,5.10971,,,0,CTP1JRO
JUN01,1472,Junot,,47.33896,5.04457,,,0,CTP0349
JUN02,1505,Junot,,47.33918,5.04460,,,0,CTP0349
KES,96,Kessel,,47.33442,5.07012,,,0,CTPKES
CTPKES,96,Kessel,,47.33442,5.07012,,,1,
